secFromStart,airspeed,altitude,pitch,roll,yaw,velocity_x,velocity_y,velocity_z,voltage
0.19998478889465332,7,2,18,28,50,60,49,64,36
0.20203900337219238,4,8,24,36,35,18,35,56,36
0.2039625644683838,6,16,18,32,50,18,21,72,45
0.20502924919128418,6,20,6,32,10,24,28,56,18
0.20603251457214355,9,2,27,8,30,6,7,40,18
0.20801877975463867,5,6,15,20,35,60,21,72,90
0.21001029014587402,6,18,9,28,35,12,7,24,54
0.21190595626831055,6,12,3,16,10,60,42,40,45
0.21294474601745605,1,10,30,40,10,60,35,32,27
0.21489620208740234,8,20,12,24,50,42,7,64,90
0.21689128875732422,9,18,21,40,5,42,70,40,45
0.2188856601715088,9,2,15,40,5,60,28,48,36
0.21991968154907227,5,8,6,24,15,24,21,24,18
0.22092056274414062,9,8,30,32,10,60,14,8,90
0.22193074226379395,5,14,6,4,35,48,70,40,54
0.222930908203125,4,6,12,40,50,24,7,72,72
0.22497820854187012,3,20,3,20,15,18,63,80,81
0.22686386108398438,3,20,30,16,30,12,42,24,63
0.22886896133422852,7,18,6,28,40,30,49,24,9
0.23084759712219238,4,20,30,12,10,12,42,32,90
0.23189592361450195,2,18,9,12,25,30,28,16,72
0.23385977745056152,10,14,27,32,15,18,35,8,18
0.23589539527893066,5,8,15,20,35,24,49,80,90
0.23787903785705566,4,6,9,16,25,54,21,64,81
0.23987531661987305,4,18,3,36,35,36,21,32,90
0.24088144302368164,2,16,24,32,25,48,7,16,18
0.2418828010559082,8,14,27,28,25,12,42,48,63
0.24386024475097656,9,18,18,36,25,60,56,56,63
0.2448725700378418,1,18,12,28,20,12,42,56,63
0.2468724250793457,4,6,18,16,35,42,14,64,27
0.24887704849243164,5,14,9,12,10,48,7,56,9
0.2509195804595947,4,20,12,24,35,54,63,48,54
0.2529118061065674,2,2,27,20,25,24,49,24,18
0.25490474700927734,10,8,9,28,5,18,28,24,81
0.2559075355529785,5,14,15,28,10,54,28,48,54
0.2569098472595215,7,8,27,16,25,6,42,8,63
0.257915735244751,1,6,27,8,45,60,56,24,18
0.25989675521850586,9,14,18,16,40,60,70,64,81
0.2618906497955322,8,2,3,28,5,54,21,32,27
0.262892484664917,8,2,24,28,25,24,14,72,27
0.2647552490234375,8,12,24,32,45,12,35,56,27
0.2658860683441162,2,14,12,20,30,18,35,40,9
0.26789140701293945,6,10,30,40,50,60,63,56,90
0.2698523998260498,7,14,12,36,50,60,70,80,9
0.2708752155303955,9,14,9,4,40,24,14,16,54
0.2728559970855713,1,16,24,32,30,18,70,72,63
0.27484989166259766,10,18,6,8,15,30,63,56,18
0.27585387229919434,2,2,18,20,35,48,49,56,90
0.27784061431884766,10,10,9,20,45,36,28,80,54
0.27983808517456055,8,12,18,40,20,54,21,56,54
0.2817203998565674,9,16,27,24,30,24,63,72,54
0.2827787399291992,5,2,9,16,30,60,7,64,81
0.2838132381439209,6,2,27,8,35,48,28,48,63
0.2848174571990967,4,12,9,28,10,30,28,16,45
0.2866990566253662,5,16,18,24,40,54,63,64,72
0.28869080543518066,9,6,3,16,10,60,70,80,9
0.29068541526794434,9,18,21,16,5,12,28,48,90
0.2926795482635498,7,16,15,36,35,54,28,32,36
0.2946758270263672,10,12,18,28,45,12,63,40,72
0.29666900634765625,2,10,15,40,10,24,70,40,9
0.2976694107055664,4,4,6,40,30,60,7,48,63
0.29869508743286133,2,8,27,4,5,18,63,32,36
0.3006913661956787,9,20,30,20,30,60,21,72,81
0.30268120765686035,6,2,24,20,35,30,49,56,18
0.30467963218688965,6,2,21,40,5,36,56,64,18
0.3066706657409668,3,16,6,8,50,48,42,8,72
0.308666467666626,1,20,27,16,30,18,42,48,9
0.31063389778137207,5,10,18,8,20,42,63,16,63
0.31262922286987305,9,12,27,16,5,24,7,32,81
0.3146224021911621,3,20,6,8,50,24,28,64,63
0.3156585693359375,10,4,9,8,25,30,49,56,18
0.3176419734954834,5,2,9,4,50,24,14,16,90
0.31964111328125,7,16,21,12,35,24,56,64,27
0.3207240104675293,4,2,15,16,35,6,70,16,36
0.3227224349975586,10,14,21,20,50,54,49,64,63
0.32471537590026855,2,18,30,40,50,48,35,24,45
0.3267171382904053,4,6,9,12,40,54,28,40,54
0.3287026882171631,3,10,27,16,30,12,21,24,81
0.32970404624938965,9,14,15,4,40,42,14,72,9
0.33157920837402344,6,10,6,12,40,6,14,40,45
0.33264994621276855,10,6,18,8,45,36,28,24,9
0.3346881866455078,10,2,18,28,15,6,63,16,27
0.336594820022583,1,12,6,16,15,54,70,48,9
0.3376810550689697,4,18,6,8,40,12,7,48,27
0.3396725654602051,5,8,15,32,30,54,14,56,54
0.3416738510131836,8,6,21,40,25,48,7,24,90
0.34354543685913086,5,10,6,40,15,48,28,48,63
0.34465956687927246,8,6,18,16,30,36,70,72,9
0.3466513156890869,6,18,6,16,5,60,70,72,27
0.34864020347595215,3,10,21,36,40,12,70,40,45
0.3505575656890869,2,4,30,36,5,30,56,24,90
0.352550745010376,7,6,6,8,5,12,63,32,36
0.35451459884643555,4,14,18,20,15,42,14,16,9
0.3565092086791992,9,4,30,20,5,24,70,72,72
0.35753607749938965,6,16,15,16,25,6,70,72,36
0.35950374603271484,9,20,9,16,40,54,28,24,36
0.3615238666534424,8,10,9,24,25,60,42,16,63
0.3635218143463135,6,18,6,20,40,48,63,48,9
0.36554765701293945,9,16,6,8,30,18,35,8,27
0.36759281158447266,6,16,3,4,10,48,63,16,9
0.3685941696166992,7,14,18,12,35,54,35,16,72
0.369596004486084,8,12,27,12,35,18,42,72,90
0.37150144577026367,8,2,24,36,50,60,28,72,63
0.37346696853637695,4,20,21,4,50,36,14,64,18
0.3754613399505615,8,18,3,16,25,30,14,72,18
0.3774535655975342,7,18,24,24,25,12,56,16,9
0.37944746017456055,9,18,12,36,30,30,28,40,45
0.3814427852630615,9,10,21,8,45,6,35,64,27
0.3834381103515625,6,12,6,4,20,48,14,56,90
0.38446688652038574,7,20,3,40,5,24,56,48,72
0.3864302635192871,7,14,30,28,20,12,42,48,36
0.3874630928039551,7,16,18,20,50,48,21,40,81
0.3894491195678711,1,2,15,28,25,48,49,72,27
0.39144396781921387,2,12,24,28,30,30,49,24,81
0.3934152126312256,10,10,9,24,5,30,14,72,81
0.395413875579834,4,8,21,16,35,18,49,72,81
0.3974003791809082,2,8,24,32,30,54,49,24,72
0.39939451217651367,3,14,6,28,20,30,63,64,90
0.40039515495300293,4,10,18,20,20,18,28,64,27
0.402423620223999,6,18,27,40,45,60,21,32,27
0.40438294410705566,3,18,6,36,30,12,63,32,18
0.40637779235839844,7,8,12,4,30,48,56,48,72
0.4083704948425293,2,20,21,24,35,6,28,40,45
0.41036486625671387,10,4,18,12,30,48,28,48,90
0.4123964309692383,9,16,15,12,45,42,28,8,18
0.41435766220092773,7,10,24,36,45,18,7,72,72
0.4164001941680908,1,14,15,8,20,48,63,80,18
0.41834449768066406,7,18,9,28,40,18,56,56,90
0.4193756580352783,1,6,9,28,20,36,35,48,63
0.4213695526123047,8,12,12,36,10,54,7,48,18
0.42333126068115234,2,4,18,36,5,18,42,72,63
0.42435693740844727,9,18,9,12,10,48,42,40,45
0.42535948753356934,5,16,24,24,30,30,42,80,18
0.427321195602417,6,18,27,36,50,24,56,48,27
0.42931389808654785,1,12,24,16,25,30,70,80,81
0.4313089847564697,6,8,21,32,5,24,14,72,72
0.4333038330078125,6,2,9,36,25,18,21,80,90
0.435333251953125,1,4,6,8,35,18,42,72,9
0.43729305267333984,2,6,30,28,5,36,14,16,54
0.43941688537597656,3,16,24,4,15,60,70,64,45
0.44141149520874023,5,4,18,20,35,48,21,32,81
0.4434058666229248,8,12,6,4,20,18,14,16,9
0.4453999996185303,2,18,15,24,20,42,56,56,81
0.4473886489868164,1,16,12,36,30,60,63,56,63
0.4493367671966553,9,16,30,40,40,30,7,40,18
0.45137953758239746,1,12,12,16,45,18,49,80,9
0.4533209800720215,7,4,30,40,45,54,42,80,27
0.455369234085083,8,16,3,36,5,18,14,8,63
0.4573674201965332,2,12,21,12,30,36,49,8,45
0.4593632221221924,2,2,12,40,45,6,63,64,9
0.46135759353637695,4,8,12,12,25,30,28,24,54
0.4623587131500244,10,16,30,4,30,36,70,40,27
0.46422791481018066,10,2,12,28,5,6,35,48,54
0.46534037590026855,3,12,6,28,45,42,49,40,63
0.46634674072265625,8,20,18,40,25,30,63,32,36
0.4683401584625244,8,12,15,12,25,54,63,16,45
0.47020602226257324,1,18,30,36,50,48,56,56,27
0.4713599681854248,5,4,30,20,5,42,28,56,9
0.4733271598815918,4,8,3,36,20,48,28,24,18
0.47532033920288086,1,20,6,28,5,12,7,72,72
0.47731995582580566,8,6,12,24,45,60,70,64,54
0.4793248176574707,7,14,18,28,50,54,35,64,18
0.48117685317993164,2,20,3,4,10,54,21,64,18
0.4823000431060791,3,4,9,16,20,54,14,72,45
0.48429036140441895,8,6,12,28,25,36,14,8,36
0.4852931499481201,1,4,18,12,45,6,70,56,81
0.4872860908508301,1,20,21,20,25,42,63,24,27
0.48927760124206543,5,10,18,40,5,36,28,48,72
0.4902820587158203,4,4,21,12,5,60,49,56,36
0.49226999282836914,7,12,21,8,5,6,14,56,9
0.494143009185791,9,12,24,40,35,54,28,80,54
0.495267391204834,10,8,30,24,45,12,56,16,27
0.4972672462463379,1,20,6,24,35,24,7,80,9
0.49915218353271484,3,10,27,36,10,54,28,8,45
0.501124382019043,3,14,27,36,5,48,49,24,90
0.5032362937927246,1,18,27,36,30,54,70,24,90
0.5052363872528076,3,20,9,28,35,30,35,64,36
0.5072238445281982,7,18,9,36,15,60,21,48,36
0.5091304779052734,8,18,30,32,20,60,21,40,45
0.5111243724822998,3,10,30,4,25,12,56,8,90
0.5121254920959473,7,18,21,8,50,30,28,16,27
0.5140886306762695,10,20,27,24,30,60,63,16,54
0.5152006149291992,9,12,18,8,30,12,7,24,36
0.5162019729614258,9,12,27,28,5,24,56,16,54
0.5181994438171387,5,6,9,36,40,24,42,8,45
0.5201058387756348,8,12,15,12,50,12,7,16,63
0.5211889743804932,9,18,9,24,40,36,35,48,18
0.5231890678405762,6,16,3,24,40,42,49,32,81
0.525179386138916,10,20,18,36,45,48,49,40,9
0.5271744728088379,5,4,15,28,45,12,21,80,72
0.5291666984558105,10,4,30,24,35,48,14,80,63
0.5310487747192383,9,8,15,12,25,24,21,80,36
0.5321142673492432,1,16,27,4,30,30,35,48,54
0.5341446399688721,3,18,6,32,30,60,63,16,36
0.5361485481262207,9,18,12,32,45,24,7,40,63
0.5381448268890381,6,2,12,12,50,6,63,8,36
0.5401372909545898,4,12,18,16,50,60,70,56,18
0.5421285629272461,3,8,18,4,5,12,63,72,27
0.5431292057037354,2,6,18,8,45,42,21,72,54
0.5451281070709229,3,6,21,40,45,12,49,64,63
0.5471146106719971,3,4,3,12,15,48,28,24,36
0.5491125583648682,8,4,18,8,45,60,28,80,45
0.5511114597320557,7,6,30,8,20,48,63,72,36
0.5530977249145508,2,8,12,24,30,48,28,64,90
0.5550878047943115,4,4,12,36,10,42,42,64,90
0.5560882091522217,3,18,21,40,30,42,42,32,9
0.5580837726593018,6,16,24,32,50,12,42,48,45
0.5599668025970459,6,12,15,16,5,42,70,40,36
0.5620038509368896,7,12,6,32,30,60,49,40,9
0.563971757888794,8,20,21,32,40,60,56,16,36
0.5650105476379395,6,12,15,24,15,6,56,40,81
0.5669465065002441,10,8,9,28,15,24,49,56,72
0.5679812431335449,7,12,3,36,20,60,7,16,36
0.5689818859100342,10,4,12,32,10,54,49,64,45
0.5700037479400635,6,20,24,28,5,60,14,48,45
0.5710065364837646,9,12,18,28,35,42,42,72,63
0.5730574131011963,10,4,21,20,5,60,70,40,90
0.5740675926208496,9,10,12,24,20,18,42,40,45
0.5760562419891357,2,10,21,24,20,30,28,32,18
0.5780508518218994,8,16,18,20,50,48,21,80,9
0.5800354480743408,7,18,9,24,45,12,21,56,90
0.5819077491760254,5,10,6,12,35,18,14,56,81
0.5829720497131348,4,8,24,12,45,54,14,32,45
0.5839762687683105,6,20,6,28,35,18,49,32,81
0.5859649181365967,4,2,6,4,5,42,7,80,81
0.588019847869873,3,20,6,40,5,6,21,80,72
0.5890219211578369,4,12,12,12,35,36,42,24,27
0.5910098552703857,1,16,3,36,10,48,28,40,36
0.5930020809173584,9,4,24,28,25,18,70,64,27
0.5940089225769043,8,4,18,20,35,12,21,56,45
0.5959930419921875,3,14,24,36,40,60,42,48,63
0.5978653430938721,7,6,18,32,40,6,49,64,27
0.5989842414855957,3,12,9,4,25,42,63,80,45
0.600975751876831,10,4,12,20,30,54,21,80,72
0.602975606918335,5,10,3,20,35,18,7,64,54
0.6049654483795166,8,18,12,8,5,36,56,64,54
0.6069583892822266,2,2,3,8,45,42,70,72,90
0.6089537143707275,4,16,30,4,35,6,70,48,90
0.6109464168548584,1,12,18,40,5,6,49,56,45
0.6129443645477295,1,4,9,36,35,6,14,40,90
0.6139607429504395,9,2,27,36,40,24,21,64,63
0.6158790588378906,9,12,9,28,25,24,21,48,90
0.6168859004974365,2,10,6,20,25,36,7,48,18
0.6179296970367432,8,20,30,8,25,6,49,80,45
0.6199193000793457,5,20,3,24,30,42,63,80,90
0.6209204196929932,3,20,27,28,10,48,63,32,63
0.6228296756744385,2,8,3,20,25,6,35,16,81
0.6238381862640381,4,4,6,40,15,30,21,32,45
0.6249148845672607,9,6,27,16,15,48,7,80,36
0.6269073486328125,10,10,6,12,10,30,21,24,90
0.6289050579071045,10,16,6,20,40,60,14,56,36
0.630781888961792,4,6,30,24,25,42,21,64,9
0.631887674331665,5,14,30,4,35,30,35,8,72
0.6339066028594971,5,10,15,24,5,18,49,64,63
0.6358766555786133,10,14,21,16,40,48,21,80,9
0.6378688812255859,10,16,6,36,30,6,56,56,36
0.6398742198944092,1,14,21,24,40,6,35,8,63
0.6418604850769043,1,10,12,32,5,24,42,80,90
0.643744945526123,6,16,3,32,45,24,56,80,63
0.6448554992675781,1,4,3,24,45,54,7,48,27
0.6468470096588135,10,16,9,36,10,12,28,8,27
0.6488316059112549,10,12,9,24,5,30,42,48,90
0.6498370170593262,2,12,24,16,10,30,63,56,45
0.65183424949646,1,2,18,36,40,6,28,16,81
0.653719425201416,3,16,30,12,40,42,14,72,54
0.6548123359680176,3,2,9,20,35,24,49,8,63
0.6558218002319336,4,8,12,16,15,6,56,48,18
0.6577088832855225,8,14,15,24,30,42,14,72,45
0.6598038673400879,2,6,9,8,5,42,21,16,45
0.6608076095581055,4,10,24,40,40,60,70,16,18
0.6618094444274902,2,2,12,36,10,60,28,64,81
0.6637098789215088,8,6,12,40,50,24,7,16,36
0.6656880378723145,6,18,18,40,25,12,63,64,81
0.6667404174804688,3,6,30,24,25,60,49,80,36
0.6677851676940918,9,10,3,20,50,48,21,48,45
0.668790340423584,4,20,12,20,30,6,63,8,27
0.6707773208618164,1,20,15,16,30,54,42,48,90
0.6717805862426758,4,2,21,40,15,42,35,72,18
0.6736669540405273,3,8,27,4,50,18,49,72,81
0.6747696399688721,9,8,24,36,15,48,7,72,36
0.6767685413360596,2,16,6,24,35,24,21,48,9
0.6787645816802979,5,12,18,20,15,6,49,16,18
0.6806933879852295,8,8,12,36,15,42,28,24,36
0.6827466487884521,1,4,30,24,20,60,7,56,72
0.6847436428070068,5,6,21,32,50,36,7,80,45
0.6857450008392334,6,16,30,32,40,48,14,32,63
0.6877365112304688,3,20,3,40,35,12,7,56,90
0.6897358894348145,6,8,15,28,15,24,7,56,45
0.6917324066162109,5,6,9,24,35,12,21,48,36
0.6936135292053223,7,14,21,28,10,42,56,24,72
0.6947190761566162,10,18,24,20,5,30,7,56,45
0.6967179775238037,4,6,9,40,30,18,42,16,72
0.6986117362976074,8,8,18,24,30,12,49,8,63
0.6996433734893799,5,14,24,28,5,30,70,8,72
0.7017037868499756,1,16,27,40,30,54,14,8,9
0.7035853862762451,9,4,27,16,35,30,70,24,36
0.7046878337860107,3,6,21,28,30,6,63,48,81
0.7066869735717773,6,10,24,20,45,6,63,8,36
0.7086842060089111,6,2,12,12,10,36,56,56,45
0.7106766700744629,4,12,12,20,15,54,28,80,54
0.7126693725585938,2,8,30,8,40,6,49,80,18
0.7145531177520752,10,4,30,40,50,48,35,32,90
0.7155542373657227,6,2,3,28,50,6,49,72,54
0.7165944576263428,3,8,24,12,15,30,42,32,36
0.7176616191864014,5,2,3,28,15,18,28,40,27
0.719649076461792,8,20,30,8,30,30,21,16,45
0.7216432094573975,5,2,18,40,20,6,56,56,9
0.7235331535339355,7,18,21,36,25,30,7,72,90
0.7246298789978027,9,14,24,16,35,30,42,80,45
0.7256302833557129,4,6,9,12,20,48,42,64,36
0.7275218963623047,10,4,27,16,40,36,21,40,27
0.7295129299163818,6,2,9,4,30,18,28,40,9
0.7305152416229248,2,4,6,40,5,18,21,80,81
0.7325453758239746,4,16,3,12,5,18,56,32,54
0.7345004081726074,10,10,24,28,20,42,21,64,18
0.7364935874938965,5,4,6,40,5,54,56,64,36
0.7385432720184326,5,8,3,28,35,30,70,72,54
0.7405285835266113,1,2,12,32,45,54,7,48,36
0.7415323257446289,10,6,30,32,20,36,14,48,72
0.7435283660888672,4,8,9,40,45,12,28,72,45
0.745521068572998,7,16,30,40,15,54,21,80,63
0.7474648952484131,5,18,6,8,25,18,56,80,36
0.748516321182251,5,6,21,28,35,24,14,8,90
0.7495195865631104,6,12,12,8,25,48,35,56,63
0.7515163421630859,2,18,24,24,25,6,28,56,27
0.7525167465209961,5,6,9,8,30,6,63,80,18
0.7545149326324463,1,4,30,32,50,54,21,16,27
0.7565076351165771,8,18,12,20,5,54,21,8,90
0.7585017681121826,4,12,12,4,15,30,14,40,45
0.7605555057525635,8,2,9,36,5,24,42,40,18
0.7625529766082764,1,12,15,20,20,36,14,40,72
0.764420747756958,1,2,3,16,45,6,21,72,81
0.7655463218688965,3,10,18,28,10,54,21,16,45
0.7675333023071289,5,12,12,32,50,54,14,32,90
0.7695293426513672,4,20,6,8,10,60,70,72,54
0.7715234756469727,10,10,21,32,25,24,63,80,36
0.7734615802764893,4,2,30,32,10,60,21,8,72
0.774512529373169,10,18,6,36,5,42,49,8,18
0.7765066623687744,5,16,21,36,40,30,7,16,72
0.7785003185272217,7,2,15,36,45,6,70,64,18
0.780505895614624,7,20,9,12,40,36,70,80,90
0.782414436340332,2,14,12,8,40,18,28,72,54
0.7843942642211914,5,6,24,36,40,6,7,48,63
0.7864723205566406,6,6,27,24,40,42,42,8,18
0.7884702682495117,6,14,9,16,15,12,56,8,90
0.7904624938964844,6,12,30,8,35,36,28,48,27
0.7924675941467285,5,20,12,40,5,36,21,40,72
0.7944509983062744,5,18,12,16,5,48,7,32,54
0.7963666915893555,5,16,12,12,20,54,56,64,18
0.798358678817749,1,12,18,20,15,30,14,64,72
0.8004484176635742,1,4,6,28,10,54,7,8,72
0.8024351596832275,2,16,15,12,20,60,42,56,18
0.8034448623657227,10,6,9,20,35,6,7,40,45
0.8054404258728027,5,2,24,16,20,60,70,24,63
0.8074212074279785,5,20,27,8,40,36,42,24,63
0.8094193935394287,1,10,30,12,15,18,14,80,27
0.8114142417907715,5,6,9,28,20,24,14,56,63
0.8134143352508545,8,10,9,32,10,18,14,64,9
0.8153901100158691,2,18,21,32,25,18,14,56,36
0.8173811435699463,10,20,30,24,10,30,42,40,63
0.8193807601928711,7,20,27,20,45,6,49,24,54
0.8213706016540527,5,12,3,40,30,12,21,40,9
0.8223724365234375,3,10,3,40,15,18,28,32,18
0.824303388595581,4,10,9,20,5,12,14,64,90
0.825361967086792,6,14,18,16,10,48,56,56,72
0.8273575305938721,8,14,21,20,25,12,28,32,63
0.8283581733703613,9,16,9,12,25,42,49,64,81
0.830286979675293,4,14,6,4,15,6,35,40,72
0.8322393894195557,7,14,6,12,45,6,56,24,90
0.8332445621490479,6,16,30,36,5,6,63,32,81
0.8342747688293457,9,6,9,24,30,42,28,32,18
0.8352961540222168,3,14,6,20,35,36,56,40,54
0.8362970352172852,10,4,3,28,45,18,42,24,18
0.8383297920227051,10,18,18,16,20,48,28,8,45
0.8403277397155762,6,8,18,32,35,18,7,56,54
0.8423275947570801,2,16,27,4,45,6,56,48,54
0.8443164825439453,6,18,18,12,20,54,56,72,18
0.8463084697723389,2,10,30,16,20,12,70,40,27
0.8481948375701904,8,16,6,20,50,30,14,64,45
0.849236011505127,10,2,24,16,10,12,7,48,81
0.8502378463745117,2,4,21,36,20,6,70,72,18
0.8522281646728516,5,4,27,20,50,12,56,40,54
0.854177713394165,3,14,12,36,40,54,28,24,18
0.8561780452728271,2,12,3,4,50,54,7,16,81
0.8582913875579834,2,14,30,16,45,48,21,48,54
0.8602895736694336,2,18,18,24,40,60,70,24,90
0.8612964153289795,10,14,3,8,30,12,7,80,72
0.8632886409759521,6,12,6,16,5,42,35,56,72
0.8651504516601562,2,16,30,28,25,30,49,72,63
0.8662383556365967,5,14,24,16,15,12,35,40,27
0.8672623634338379,10,8,27,36,40,30,63,64,54
0.8682684898376465,2,6,3,36,25,18,35,24,45
0.8702633380889893,8,14,3,24,35,18,7,56,18
0.8722531795501709,2,14,27,20,50,12,49,56,18
0.8732538223266602,5,4,12,24,5,60,49,8,54
0.8752553462982178,2,12,12,16,50,60,49,80,63
0.8772404193878174,10,18,27,36,40,42,42,80,27
0.8782403469085693,9,10,30,8,50,36,49,72,81
0.880239725112915,6,6,3,32,50,48,56,64,27
0.8822281360626221,5,20,24,8,20,6,63,8,90
0.8841273784637451,5,18,12,32,40,6,14,40,36
0.8852083683013916,5,8,3,24,30,12,7,8,90
0.8862137794494629,5,10,21,4,10,12,7,48,54
0.8882133960723877,9,12,18,12,10,54,56,8,54
