secFromStart,airspeed,altitude,pitch,roll,yaw,velocity_x,velocity_y,velocity_z,voltage
0.42499852180480957,4,16,12,16,15,12,7,16,18
0.4269988536834717,2,4,6,32,25,30,7,40,72
0.4290351867675781,7,2,6,28,5,30,42,40,45
0.4310302734375,5,8,30,8,35,24,56,56,45
0.4330294132232666,7,10,6,36,20,6,42,48,36
0.43501925468444824,10,8,6,20,35,36,63,48,36
0.4369187355041504,8,14,9,8,10,60,56,16,63
0.438887357711792,2,2,12,36,40,42,14,80,90
0.44088077545166016,8,14,27,36,15,24,49,32,18
0.44289278984069824,8,4,21,20,20,12,28,16,9
0.4438967704772949,9,2,3,12,50,30,28,72,45
0.44493889808654785,4,10,15,16,30,42,56,8,54
0.4468679428100586,6,20,30,36,50,42,28,64,45
0.44886326789855957,9,8,24,20,5,48,49,72,27
0.450927734375,7,16,3,20,50,12,70,24,27
0.4529244899749756,2,20,12,4,30,60,56,24,18
0.45497703552246094,6,2,3,4,40,42,63,80,18
0.4568636417388916,10,2,15,40,15,30,28,48,81
0.4579603672027588,8,18,6,36,5,48,14,80,27
0.45995020866394043,3,18,3,36,35,30,49,24,81
0.4619483947753906,3,14,12,24,30,6,42,48,36
0.4639439582824707,5,2,15,12,20,30,7,16,90
0.4659240245819092,3,12,27,40,50,6,14,48,54
0.46783876419067383,3,6,18,8,45,48,21,24,18
0.4689202308654785,3,18,18,32,10,12,7,8,9
0.4709150791168213,1,6,3,12,35,30,56,72,63
0.47290921211242676,3,20,21,32,20,18,49,8,90
0.47490453720092773,9,4,30,4,30,30,63,24,90
0.4768197536468506,1,2,12,28,5,24,56,64,72
0.4778897762298584,10,2,12,40,35,54,42,72,72
0.4788939952850342,1,20,6,32,5,12,14,48,81
0.4807755947113037,9,8,18,20,35,54,28,80,72
0.4818863868713379,3,18,24,28,25,54,35,24,45
0.4838871955871582,3,16,21,32,35,24,42,72,54
0.48586511611938477,9,8,12,36,25,42,63,32,36
0.4877631664276123,1,2,27,8,15,24,35,8,81
0.48885345458984375,9,16,3,32,15,18,21,56,36
0.4908571243286133,9,20,15,40,25,54,21,16,54
0.49274635314941406,7,4,30,40,30,18,56,72,81
0.49474048614501953,1,2,21,4,5,18,56,16,36
0.4967308044433594,2,20,6,36,35,36,28,48,90
0.4977610111236572,7,14,27,12,25,18,21,8,63
0.49973487854003906,7,6,30,36,25,30,28,40,81
0.5007514953613281,1,2,27,32,45,12,70,8,45
0.5027251243591309,10,8,9,16,20,48,70,8,72
0.5047092437744141,8,16,18,16,5,42,42,56,18
0.5067048072814941,3,16,9,20,40,24,21,48,90
0.5077054500579834,9,14,21,28,40,24,49,16,54
0.5096995830535889,7,18,15,16,50,42,35,80,45
0.5116958618164062,9,12,18,32,20,18,49,16,90
0.5127637386322021,1,16,3,8,45,60,56,32,18
0.5147442817687988,7,2,12,28,20,54,63,80,90
0.5158085823059082,5,14,9,12,30,30,49,56,90
0.5177984237670898,1,18,9,32,30,6,42,40,81
0.5188019275665283,10,20,12,28,15,48,56,32,90
0.520789623260498,5,20,15,40,10,12,42,16,72
0.5217921733856201,7,10,9,16,5,36,49,40,72
0.5236635208129883,4,4,30,24,25,24,42,72,54
0.525653600692749,3,10,9,20,45,60,7,32,81
0.5277678966522217,9,2,21,40,25,48,70,72,63
0.5297660827636719,8,8,27,12,50,12,21,32,54
0.5317609310150146,6,20,3,4,45,12,70,64,9
0.5337469577789307,10,12,30,36,10,36,49,32,81
0.5357437133789062,9,20,3,40,10,36,49,8,18
0.5377333164215088,6,6,27,12,10,6,56,64,45
0.5397393703460693,6,16,15,36,45,42,28,16,90
0.5417337417602539,7,12,30,36,50,12,63,48,81
0.543724775314331,9,10,18,32,10,42,56,64,54
0.5457050800323486,3,20,12,16,20,60,28,80,72
0.5467269420623779,9,10,6,24,25,54,56,64,90
0.5487041473388672,1,20,30,32,30,60,42,48,36
0.5506970882415771,5,14,6,12,5,12,14,48,63
0.5526866912841797,7,10,30,16,25,36,14,64,36
0.5546116828918457,3,16,3,28,30,48,28,64,45
0.5566041469573975,9,10,12,16,20,6,35,8,36
0.5586056709289551,5,10,18,8,35,12,56,56,63
0.5606045722961426,6,16,15,12,25,18,28,8,36
0.5625994205474854,10,8,27,40,20,18,56,64,9
0.5636649131774902,9,4,30,40,40,6,35,24,18
0.5656595230102539,10,12,24,36,10,36,49,32,72
0.5676517486572266,3,20,12,24,45,30,28,8,63
0.5686547756195068,6,12,30,16,40,42,35,48,27
0.570641279220581,10,20,15,4,25,54,14,56,45
0.5726339817047119,3,16,9,40,15,6,28,8,81
0.5746383666992188,10,20,3,8,5,36,28,32,54
0.5766661167144775,5,2,15,12,5,36,49,16,36
0.5787308216094971,10,4,9,40,35,30,42,64,45
0.5807206630706787,4,18,6,12,25,60,42,80,81
0.5827150344848633,10,4,12,32,20,24,14,72,45
0.5837159156799316,9,2,12,16,20,60,35,40,45
0.5856456756591797,10,8,9,16,30,30,56,40,54
0.5866513252258301,6,20,18,24,20,54,70,64,27
0.5886445045471191,9,12,24,12,10,24,7,72,72
0.5906410217285156,9,6,21,12,25,30,63,16,90
0.5925850868225098,7,14,18,40,40,12,21,56,63
0.594710111618042,3,16,3,36,20,36,63,16,36
0.5966203212738037,8,8,18,32,5,48,42,64,45
0.5986988544464111,5,8,21,8,20,24,21,80,27
0.6005630493164062,5,16,18,28,40,6,7,24,81
0.6026885509490967,7,2,6,8,45,6,56,8,18
0.6045517921447754,10,18,15,24,30,48,21,64,90
0.6056818962097168,9,2,21,24,25,60,7,16,63
0.6076719760894775,6,14,15,40,50,48,70,16,36
0.6096646785736084,4,14,27,24,35,36,42,8,45
0.6116585731506348,5,14,9,16,10,54,14,48,18
0.6126596927642822,7,14,6,28,40,6,28,24,45
0.6146500110626221,4,2,12,12,45,60,42,40,54
0.6165471076965332,1,8,6,24,20,6,21,56,9
0.6185412406921387,9,10,21,20,35,6,28,72,90
0.6195766925811768,3,4,12,32,50,30,28,32,36
0.621575117111206,6,20,6,12,30,48,63,80,18
0.6235575675964355,3,2,21,40,40,54,70,8,27
0.6245644092559814,3,8,12,32,45,30,28,72,72
0.626554012298584,8,12,3,16,20,12,42,16,27
0.6276116371154785,9,4,9,20,15,60,42,40,36
0.628615140914917,4,8,18,8,40,18,63,64,54
0.6306054592132568,7,16,24,8,5,18,7,16,72
0.6326053142547607,6,4,24,36,15,6,28,56,63
0.6345980167388916,1,8,15,24,20,36,21,80,90
0.636467695236206,5,20,18,28,25,12,56,8,9
0.6375820636749268,8,6,27,28,40,18,28,32,90
0.638582706451416,9,20,24,32,25,18,35,32,72
0.6405749320983887,10,4,9,40,25,54,35,16,81
0.641578197479248,4,14,3,4,50,36,70,56,54
0.6435685157775879,5,12,21,16,15,6,14,64,90
0.6455574035644531,9,4,6,40,20,18,7,80,72
0.6474366188049316,6,6,24,12,5,42,14,64,81
0.6494317054748535,2,16,21,4,25,42,14,48,54
0.6514263153076172,3,2,15,4,40,6,42,80,90
0.6524279117584229,10,14,9,4,5,24,70,8,36
0.6544208526611328,2,18,15,8,30,30,7,16,18
0.6554725170135498,9,12,21,4,10,48,14,48,81
0.6574606895446777,1,18,9,8,10,18,63,56,9
0.6585879325866699,5,2,3,28,35,24,63,24,27
0.6597602367401123,3,10,21,32,20,48,42,48,63
0.6608707904815674,6,6,18,24,30,24,42,64,18
0.6628649234771729,9,10,21,4,35,60,28,48,81
0.664764404296875,10,2,3,40,10,60,7,80,90
0.6657886505126953,3,16,24,4,35,54,49,32,9
0.6678037643432617,3,14,12,8,20,6,49,56,18
0.66977858543396,1,10,27,4,15,36,49,48,45
0.671736478805542,2,2,30,8,5,18,7,32,36
0.6737380027770996,1,4,21,4,15,60,14,56,9
0.6758348941802979,6,12,9,16,40,6,14,24,54
0.6777241230010986,1,2,12,4,45,24,49,56,27
0.6798219680786133,5,12,24,32,45,48,28,32,18
0.6818206310272217,7,2,3,8,20,18,14,40,27
0.6837046146392822,3,12,27,16,30,18,21,40,54
0.6857328414916992,9,20,12,8,40,12,21,24,18
0.6876935958862305,10,18,6,40,5,6,28,8,9
0.6887998580932617,5,14,15,4,40,48,35,40,72
0.6906874179840088,9,6,3,32,20,30,28,16,54
0.6926829814910889,10,6,24,36,15,42,49,72,63
0.6946766376495361,8,4,27,12,50,6,70,80,81
0.6966698169708252,7,16,9,28,15,6,21,56,54
0.6986663341522217,10,8,21,32,40,36,42,56,72
0.7006616592407227,1,18,15,24,5,48,28,24,27
0.7026560306549072,8,20,15,20,25,6,14,56,9
0.7046778202056885,1,2,12,20,30,42,7,72,90
0.7067029476165771,3,20,3,12,40,48,21,80,9
0.7086887359619141,7,4,21,16,40,36,35,72,36
0.7107558250427246,3,14,9,24,15,36,28,24,90
0.7127573490142822,3,2,27,28,25,36,28,16,90
0.7147469520568848,6,18,27,16,35,60,42,40,63
0.7166128158569336,4,4,9,28,5,24,14,24,27
0.7177340984344482,1,6,24,40,5,36,42,80,36
0.7187371253967285,10,4,12,8,35,30,49,80,63
0.7207260131835938,10,6,27,16,45,30,35,32,81
0.7227261066436768,8,20,6,8,30,24,7,32,90
0.7237284183502197,4,20,18,4,40,48,70,8,81
0.7257170677185059,3,14,3,36,30,60,42,16,81
0.7277109622955322,6,14,9,40,15,54,42,72,72
0.7297170162200928,8,12,3,28,5,18,63,64,54
0.731696367263794,8,16,18,12,10,42,21,24,72
0.7336959838867188,5,8,30,24,10,54,35,16,72
0.7356882095336914,7,8,27,16,30,12,56,40,63
0.7376859188079834,9,20,12,8,5,54,56,40,45
0.739680290222168,6,14,3,4,30,54,70,64,27
0.7416701316833496,6,14,18,4,5,30,63,80,27
0.7436692714691162,8,10,24,32,10,18,7,16,81
0.745659589767456,9,20,9,20,45,30,42,56,45
0.7466661930084229,7,4,18,36,40,48,14,8,54
0.748528003692627,10,12,27,12,50,48,21,32,18
0.750551700592041,2,4,21,40,10,18,56,72,27
0.751643180847168,8,14,12,20,25,12,70,32,81
0.7526493072509766,3,20,6,24,25,6,28,64,45
0.7546298503875732,9,18,24,36,5,18,63,72,90
0.7565138339996338,3,2,24,12,25,24,56,16,72
0.7585012912750244,4,14,27,20,35,48,42,64,36
0.759617805480957,8,4,15,16,10,24,28,48,27
0.7615218162536621,10,2,6,28,5,60,56,64,54
0.7625391483306885,1,6,9,40,50,54,35,56,72
0.7635483741760254,9,10,15,16,35,42,56,40,81
0.7654838562011719,5,4,30,12,30,30,70,48,27
0.76747727394104,7,6,9,20,20,24,42,56,27
0.76859450340271,6,18,6,32,35,30,49,56,36
0.770585298538208,7,20,15,36,30,30,70,24,9
0.7724640369415283,3,10,18,12,25,30,28,56,27
0.773472785949707,1,20,18,32,40,12,21,64,81
0.7754559516906738,2,6,6,12,15,6,7,72,45
0.777508020401001,3,4,6,40,20,54,28,16,54
0.7785091400146484,6,8,9,12,35,60,14,80,18
0.7804479598999023,8,8,3,12,20,18,70,8,36
0.7825708389282227,8,12,24,32,10,48,56,48,45
0.7845683097839355,3,20,9,20,35,18,63,80,45
0.7865612506866455,4,12,15,4,20,54,7,72,81
0.7884259223937988,6,4,9,12,45,48,28,72,90
0.7894265651702881,2,12,30,28,30,24,63,24,81
0.7914464473724365,2,16,30,20,5,48,7,56,45
0.7924585342407227,6,20,6,16,15,6,35,56,90
0.7944567203521729,4,8,30,32,20,30,14,8,18
0.7955317497253418,4,10,9,40,20,6,63,16,54
0.7974367141723633,4,18,21,16,5,36,63,40,54
0.7994246482849121,10,14,27,8,40,42,70,24,72
0.801422119140625,7,16,15,12,50,42,70,8,90
0.8024234771728516,3,6,21,28,30,60,35,32,72
0.8044164180755615,4,20,24,24,5,60,49,80,63
0.8064062595367432,8,2,30,16,10,54,35,64,63
0.808403491973877,3,10,21,8,35,24,42,32,36
0.8104019165039062,1,6,27,36,35,48,70,56,72
0.8123683929443359,3,2,15,12,35,24,63,32,45
0.8133697509765625,1,4,3,40,30,54,14,8,54
0.8153543472290039,5,2,3,28,5,12,28,80,54
0.8173534870147705,6,2,18,32,30,30,49,56,54
0.8193478584289551,9,10,27,16,5,30,56,56,18
0.8213744163513184,9,18,15,12,35,12,56,80,90
0.8223855495452881,4,18,30,40,50,30,49,40,72
0.8234620094299316,9,12,30,40,45,54,7,24,27
0.8254592418670654,5,2,27,24,20,48,14,56,36
0.8273251056671143,5,14,18,4,25,42,70,16,18
0.8283562660217285,1,10,6,20,15,42,63,64,9
0.8303463459014893,5,2,18,32,40,30,21,56,81
0.8323392868041992,7,10,3,32,40,42,21,64,27
0.8343086242675781,9,14,9,20,45,36,21,32,54
0.8362996578216553,9,18,27,32,15,6,42,16,63
0.8383171558380127,8,10,6,12,15,36,7,16,9
0.839318037033081,6,12,3,16,5,12,7,72,27
0.841315746307373,9,12,30,16,25,36,70,48,45
0.8432803153991699,2,10,12,36,45,48,49,72,63
0.8443112373352051,10,16,3,8,25,30,63,72,9
0.8463001251220703,7,10,18,36,40,18,14,16,90
0.8482968807220459,9,6,15,32,50,12,21,32,90
0.849297285079956,8,18,3,36,45,18,21,56,9
0.8512654304504395,7,16,24,16,20,30,28,80,90
0.8522927761077881,5,18,6,20,45,30,14,24,18
0.8542811870574951,4,14,24,8,5,30,56,32,45
0.8562767505645752,1,16,3,40,25,60,70,56,27
0.8582456111907959,10,10,18,12,10,24,7,48,63
0.8592524528503418,4,4,15,28,10,18,14,48,45
0.8602674007415771,10,16,18,32,5,54,21,8,81
0.8622598648071289,5,4,3,36,15,42,42,16,54
0.8642580509185791,9,2,3,4,30,6,7,32,90
0.8662190437316895,10,18,3,16,25,60,49,56,27
0.8682146072387695,7,20,6,20,10,54,49,32,18
0.8692405223846436,4,10,6,40,50,24,28,8,54
0.8712327480316162,6,16,18,36,35,12,49,40,54
0.8722329139709473,2,12,21,36,5,6,42,8,36
0.8741991519927979,6,2,6,12,5,48,56,16,63
0.8761913776397705,8,8,3,4,15,18,63,64,27
0.878185510635376,9,4,3,8,25,6,56,40,72
0.8801817893981934,10,2,24,28,35,24,56,8,72
0.8822100162506104,7,8,21,32,40,30,28,80,63
0.8842034339904785,9,20,21,40,30,48,35,40,72
0.8861958980560303,5,12,12,40,45,18,7,8,27
0.8881604671478271,1,10,24,24,20,54,35,24,45
0.8901886940002441,3,18,24,8,30,6,63,80,18
0.8921816349029541,4,16,30,40,30,42,14,48,36
0.8941738605499268,10,6,12,28,25,12,70,64,45
0.8961386680603027,1,16,3,32,10,24,28,56,54
